Date,stocks,factor
2008-01-07,SZ000616,285465849.0
2008-01-07,SZ000617,
2008-01-07,SZ000619,
2008-01-07,SZ000620,
2008-01-07,SZ000622,
2008-01-07,SZ000623,
2008-01-07,SZ000625,737525595.9999999
2008-01-07,SZ000626,
2008-01-07,SZ000627,
2008-01-07,SZ000628,
2008-01-07,SZ000629,1152905617.8593
2008-01-07,SZ000630,852817456.0
2008-01-07,SZ000631,
2008-01-07,SZ000632,
2008-01-07,SZ000633,
2008-01-07,SZ000635,
2008-01-07,SZ000636,
2008-01-07,SZ000637,
2008-01-07,SZ000639,
2008-01-07,SZ000650,
2008-01-07,SZ000651,1020590000.0
2008-01-07,SZ000652,
2008-01-07,SZ000655,
2008-01-07,SZ000656,
2008-01-07,SZ000657,
2008-01-07,SZ000659,
2008-01-07,SZ000661,
2008-01-07,SZ000662,
2008-01-07,SZ000663,
2008-01-07,SZ000665,
2008-01-07,SZ000666,
2008-01-07,SZ000667,
2008-01-07,SZ000668,
2008-01-07,SZ000669,
2008-01-07,SZ000670,
2008-01-07,SZ000671,
2008-01-07,SZ000672,
2008-01-07,SZ000673,
2008-01-07,SZ000676,
2008-01-07,SZ000677,259365480.926316
2008-01-07,SZ000678,
2008-01-07,SZ000679,
2008-01-07,SZ000680,472588516.307692
2008-01-07,SZ000681,
2008-01-07,SZ000682,
2008-01-07,SZ000683,
2008-01-07,SZ000685,
2008-01-07,SZ000686,1297576726.0
2008-01-07,SZ000687,
2008-01-07,SZ000688,
2008-01-07,SZ000690,
2008-01-07,SZ000691,
2008-01-07,SZ000692,
2008-01-07,SZ000693,
2008-01-07,SZ000695,
2008-01-07,SZ000697,
2008-01-07,SZ000698,
2008-01-07,SZ000700,
2008-01-07,SZ000701,
2008-01-07,SZ000702,
2008-01-07,SZ000703,
2008-01-07,SZ000705,
2008-01-07,SZ000707,
2008-01-07,SZ000708,
2008-01-07,SZ000709,
2008-01-07,SZ000710,
2008-01-07,SZ000711,
2008-01-07,SZ000712,
2008-01-07,SZ000713,
2008-01-07,SZ000715,
2008-01-07,SZ000716,
2008-01-07,SZ000717,
2008-01-07,SZ000718,
2008-01-07,SZ000719,
2008-01-07,SZ000720,
2008-01-07,SZ000721,
2008-01-07,SZ000722,
2008-01-07,SZ000723,
2008-01-07,SZ000725,874134587.0
2008-01-07,SZ000726,
2008-01-07,SZ000727,
2008-01-07,SZ000728,2067289969.5728495
2008-01-07,SZ000729,398859369.81818205
2008-01-07,SZ000731,
2008-01-07,SZ000732,
2008-01-07,SZ000733,
2008-01-07,SZ000735,
2008-01-07,SZ000736,
2008-01-07,SZ000737,
2008-01-07,SZ000738,
2008-01-07,SZ000739,
2008-01-07,SZ000748,
2008-01-07,SZ000750,
2008-01-07,SZ000751,
2008-01-07,SZ000752,
2008-01-07,SZ000753,
2008-01-07,SZ000755,355342178.490909
2008-01-07,SZ000756,
2008-01-07,SZ000757,
2008-01-07,SZ000758,
2008-01-07,SZ000759,122614471.0
2008-01-07,SZ000760,
2008-01-07,SZ000761,
2008-01-07,SZ000762,
2008-01-07,SZ000766,
2008-01-07,SZ000767,535225695.0
2008-01-07,SZ000768,
2008-01-07,SZ000776,
2008-01-07,SZ000777,
2008-01-07,SZ000778,
2008-01-07,SZ000779,
2008-01-07,SZ000780,
2008-01-07,SZ000782,
2008-01-07,SZ000783,2324703333.33333
2008-01-07,SZ000785,
2008-01-07,SZ000786,
2008-01-07,SZ000788,
2008-01-07,SZ000789,
2008-01-07,SZ000790,
2008-01-07,SZ000791,
2008-01-07,SZ000792,1111425974.6
2008-01-07,SZ000793,177147439.14880002
2008-01-07,SZ000795,
2008-01-07,SZ000796,
2008-01-07,SZ000797,
2008-01-07,SZ000798,
2008-01-07,SZ000799,
2008-01-07,SZ000800,585458957.1428571
2008-01-07,SZ000801,
2008-01-07,SZ000802,
2008-01-07,SZ000803,
2008-01-07,SZ000806,
2008-01-07,SZ000807,622483076.923077
2008-01-07,SZ000809,
2008-01-07,SZ000810,
2008-01-07,SZ000811,
2008-01-07,SZ000812,
2008-01-07,SZ000813,
2008-01-07,SZ000815,48497501.9788956
2008-01-07,SZ000816,
2008-01-07,SZ000818,
2008-01-07,SZ000819,
2008-01-07,SZ000820,
2008-01-07,SZ000821,
2008-01-07,SZ000822,
2008-01-07,SZ000823,
2008-01-07,SZ000825,4839302398.2222185
2008-01-07,SZ000826,
2008-01-07,SZ000828,
2008-01-07,SZ000829,
2008-01-07,SZ000830,
2008-01-07,SZ000831,305093550.044715
2008-01-07,SZ000833,
2008-01-07,SZ000835,
2008-01-07,SZ000836,
2008-01-07,SZ000837,
2008-01-07,SZ000838,
2008-01-07,SZ000839,383564222.222222
2008-01-07,SZ000848,
2008-01-07,SZ000850,
2008-01-07,SZ000851,
2008-01-07,SZ000852,
2008-01-07,SZ000856,
2008-01-07,SZ000858,1683190000.0
2008-01-07,SZ000859,
2008-01-07,SZ000860,
2008-01-07,SZ000861,
2008-01-07,SZ000862,
2008-01-07,SZ000863,
2008-01-07,SZ000868,
2008-01-07,SZ000869,649990000.0
2008-01-07,SZ000875,
2008-01-07,SZ000876,
2008-01-07,SZ000877,
2008-01-07,SZ000878,
2008-01-07,SZ000880,
2008-01-07,SZ000881,
2008-01-07,SZ000882,
2008-01-07,SZ000883,
2008-01-07,SZ000885,
2008-01-07,SZ000886,
2008-01-07,SZ000887,
2008-01-07,SZ000888,51438429.41176471
2008-01-07,SZ000889,
2008-01-07,SZ000890,
2008-01-07,SZ000892,
2008-01-07,SZ000893,
2008-01-07,SZ000895,541740000.0
2008-01-07,SZ000897,
2008-01-07,SZ000898,8683393167.65714
2008-01-07,SZ000899,
2008-01-07,SZ000900,504151356.04761904
2008-01-07,SZ000901,
2008-01-07,SZ000902,
2008-01-07,SZ000903,
2008-01-07,SZ000905,
2008-01-07,SZ000906,
2008-01-07,SZ000908,
2008-01-07,SZ000909,
2008-01-07,SZ000910,
2008-01-07,SZ000911,121045600.0
2008-01-07,SZ000912,
2008-01-07,SZ000913,
2008-01-07,SZ000915,
2008-01-07,SZ000916,
2008-01-07,SZ000917,95235531.8112222
2008-01-07,SZ000918,
2008-01-07,SZ000919,
2008-01-07,SZ000920,
2008-01-07,SZ000921,
2008-01-07,SZ000922,
2008-01-07,SZ000923,
2008-01-07,SZ000925,
2008-01-07,SZ000926,
2008-01-07,SZ000927,263586818.095238
2008-01-07,SZ000928,
2008-01-07,SZ000929,
2008-01-07,SZ000930,
2008-01-07,SZ000931,
2008-01-07,SZ000932,
2008-01-07,SZ000933,909709474.0
2008-01-07,SZ000935,
2008-01-07,SZ000936,
2008-01-07,SZ000937,
2008-01-07,SZ000938,
2008-01-07,SZ000939,
2008-01-07,SZ000948,
2008-01-07,SZ000949,
2008-01-07,SZ000950,
2008-01-07,SZ000951,672883570.9459461
2008-01-07,SZ000952,
2008-01-07,SZ000953,
2008-01-07,SZ000955,
2008-01-07,SZ000957,
2008-01-07,SZ000958,
2008-01-07,SZ000959,
2008-01-07,SZ000960,666088771.3930137
2008-01-07,SZ000961,
2008-01-07,SZ000962,
2008-01-07,SZ000963,168274133.33333302
2008-01-07,SZ000965,
2008-01-07,SZ000966,
2008-01-07,SZ000967,
2008-01-07,SZ000968,
2008-01-07,SZ000969,129586671.0
2008-01-07,SZ000970,
2008-01-07,SZ000971,
2008-01-07,SZ000972,105326191.724138
2008-01-07,SZ000973,
2008-01-07,SZ000975,
2008-01-07,SZ000976,
2008-01-07,SZ000977,
2008-01-07,SZ000978,51350963.0
2008-01-07,SZ000979,
2008-01-07,SZ000980,
2008-01-07,SZ000981,
2008-01-07,SZ000982,
2008-01-07,SZ000983,1119475352.0
2008-01-07,SZ000985,
2008-01-07,SZ000987,175191329.64615402
2008-01-07,SZ000988,
2008-01-07,SZ000989,
2008-01-07,SZ000990,
2008-01-07,SZ000993,
2008-01-07,SZ000995,
2008-01-07,SZ000996,
2008-01-07,SZ000997,
2008-01-07,SZ000998,
2008-01-07,SZ000999,
2008-01-07,SZ001696,
2008-01-07,SZ001896,
2008-01-07,SZ002001,58500000.0
2008-01-07,SZ002002,
2008-01-07,SZ002003,101904211.0
2008-01-07,SZ002004,
2008-01-07,SZ002005,
2008-01-07,SZ002006,
2008-01-07,SZ002007,110602889.0
2008-01-07,SZ002008,186480399.45244297
2008-01-07,SZ002009,
2008-01-07,SZ002010,
2008-01-07,SZ002011,
2008-01-07,SZ002012,
2008-01-07,SZ002013,
2008-01-07,SZ002014,
2008-01-07,SZ002015,
2008-01-07,SZ002016,
2008-01-07,SZ002017,
2008-01-07,SZ002018,65920000.0
2008-01-07,SZ002019,
2008-01-07,SZ002020,
2008-01-07,SZ002021,
2008-01-07,SZ002022,117910583.33333302
2008-01-07,SZ002023,
2008-01-07,SZ002024,1381700612.3076901
2008-01-07,SZ002025,
2008-01-07,SZ002026,
2008-01-07,SZ002027,
2008-01-07,SZ002028,241698363.636364
2008-01-07,SZ002029,82148005.00000001
2008-01-07,SZ002030,
2008-01-07,SZ002031,
2008-01-07,SZ002032,174538237.5
2008-01-07,SZ002033,55351586.00000001
2008-01-07,SZ002034,
2008-01-07,SZ002035,
2008-01-07,SZ002036,
2008-01-07,SZ002037,
2008-01-07,SZ002038,
2008-01-07,SZ002039,
2008-01-07,SZ002040,
2008-01-07,SZ002041,
2008-01-07,SZ002042,
2008-01-07,SZ002043,
2008-01-07,SZ002044,
2008-01-07,SZ002045,70090504.0
2008-01-07,SZ002046,
2008-01-07,SZ002047,
2008-01-07,SZ002048,
2008-01-07,SZ002049,
2008-01-07,SZ002050,47601052.63157901
2008-01-07,SZ002051,
2008-01-07,SZ002052,
2008-01-07,SZ002053,
2008-01-07,SZ002054,
2008-01-07,SZ002055,
2008-01-07,SZ002056,181251824.00000003
2008-01-07,SZ002057,
2008-01-07,SZ002058,
2008-01-07,SZ002059,
2008-01-07,SZ002060,
2008-01-07,SZ002061,
2008-01-07,SZ002062,
2008-01-07,SZ002063,
2008-01-07,SZ002064,
2008-01-07,SZ002065,100685818.18181801
2008-01-07,SZ002066,
2008-01-07,SZ002067,100812943.0
2008-01-07,SZ002068,79514000.0
2008-01-07,SZ002069,178563478.0
2008-01-07,SZ002070,52499333.00000001
2008-01-07,SZ002071,
2008-01-07,SZ002072,
2008-01-07,SZ002073,
2008-01-07,SZ002074,
2008-01-07,SZ002075,
2008-01-07,SZ002076,
2008-01-07,SZ002077,
2008-01-07,SZ002078,359092722.99999994
2008-01-07,SZ002079,
2008-01-07,SZ002080,
2008-01-07,SZ002081,87594548.14814821
2008-01-07,SZ002082,
2008-01-07,SZ002083,168261787.22
2008-01-07,SZ002084,
2008-01-07,SZ002085,
2008-01-07,SZ002086,
2008-01-07,SZ002087,
2008-01-07,SZ002088,
2008-01-07,SZ002089,
2008-01-07,SZ002090,
2008-01-07,SZ002091,
2008-01-07,SZ002092,
2008-01-07,SZ002093,
2008-01-07,SZ002094,
2008-01-07,SZ002095,
2008-01-07,SZ002096,
2008-01-07,SZ002097,160137844.0
2008-01-07,SZ002098,
2008-01-07,SZ002099,
2008-01-07,SZ002100,
2008-01-07,SZ002101,
2008-01-07,SZ002102,
2008-01-07,SZ002103,
2008-01-07,SZ002104,
2008-01-07,SZ002105,
2008-01-07,SZ002106,233093936.272771
2008-01-07,SZ002107,
2008-01-07,SZ002108,
2008-01-07,SZ002109,
2008-01-07,SZ002110,
2008-01-07,SZ002111,
2008-01-07,SZ002112,
2008-01-07,SZ002113,
2008-01-07,SZ002114,
2008-01-07,SZ002115,
2008-01-07,SZ002116,
2008-01-07,SZ002117,
2008-01-07,SZ002118,
2008-01-07,SZ002119,
2008-01-07,SZ002120,
2008-01-07,SZ002121,
2008-01-07,SZ002122,261550290.90909103
2008-01-07,SZ002123,85104888.88888891
2008-01-07,SZ002124,
2008-01-07,SZ002125,
2008-01-07,SZ002126,
2008-01-07,SZ002127,
2008-01-07,SZ002128,
2008-01-07,SZ002129,104041833.152335
2008-01-07,SZ002130,
2008-01-07,SZ002131,
2008-01-07,SZ002132,
2008-01-07,SZ002133,
2008-01-07,SZ002134,
2008-01-07,SZ002135,
2008-01-07,SZ002136,
2008-01-07,SZ002137,
2008-01-07,SZ002138,55286000.0
2008-01-07,SZ002139,
2008-01-07,SZ002140,
2008-01-07,SZ002141,
2008-01-07,SZ002142,886680000.0
2008-01-07,SZ002143,
2008-01-07,SZ002144,
2008-01-07,SZ002145,
2008-01-07,SZ002146,
2008-01-07,SZ002147,
2008-01-07,SZ002148,
2008-01-07,SZ002149,
2008-01-07,SZ002150,
2008-01-07,SZ002151,
2008-01-07,SZ002152,213951398.095238
2008-01-07,SZ002153,78761936.0
2008-01-07,SZ002154,71611250.0
2008-01-07,SZ002155,
2008-01-07,SZ002156,
2008-01-07,SZ002157,
2008-01-07,SZ002158,
2008-01-07,SZ002159,
2008-01-07,SZ002160,
2008-01-07,SZ002161,
2008-01-07,SZ002162,
2008-01-07,SZ002163,
2008-01-07,SZ002164,
2008-01-07,SZ002165,
2008-01-07,SZ002166,
2008-01-07,SZ002167,
2008-01-07,SZ002168,
2008-01-07,SZ002169,
2008-01-07,SZ002170,
2008-01-07,SZ002171,
2008-01-07,SZ002172,
2008-01-07,SZ002173,
2008-01-07,SZ002174,
2008-01-07,SZ002175,
2008-01-07,SZ002176,
2008-01-07,SZ002177,67371056.00000001
2008-01-07,SZ002178,28273528.947368395
2008-01-07,SZ002179,83901676.0
2008-01-07,SZ002180,43828110.71428571
2008-01-07,SZ002181,75579006.9230769
2008-01-07,SZ002182,76592738.0
2008-01-07,SZ002183,134502943.36
2008-01-07,SZ002184,57072950.0
2008-01-07,SZ002185,77783018.1818182
2008-01-07,SZ002186,60734064.61538459
2008-01-07,SZ002187,121893548.64864899
2008-01-07,SZ002188,34258181.818181805
2008-01-07,SZ002189,42807072.727272704
2008-01-07,SZ002190,34226366.6666667
2008-01-07,SZ002191,169492500.0
2008-01-07,SZ002192,26934036.0
2008-01-07,SZ002193,41352831.00000001
2008-01-07,SZ002194,200447196.923077
2008-01-07,SZ002195,26237604.166666698
2008-01-07,SZ002196,31224331.818181805
2008-01-07,SZ002197,43610224.444444396
2008-01-07,SZ002198,23733930.7692308
2008-01-07,SZ002199,26908084.000000004
2008-01-07,SZ002200,57496868.08510641
2008-01-07,SZ002201,34588940.5405405
2008-01-07,SZ002202,606339715.0
2008-01-07,SH600000,5460090000.0
2008-01-07,SH600001,1104434737.7142901
2008-01-07,SH600003,
2008-01-07,SH600004,405359922.727273
2008-01-07,SH600005,6664529496.77419
2008-01-07,SH600006,545403211.111111
2008-01-07,SH600007,
2008-01-07,SH600008,
2008-01-07,SH600009,1711970000.0
2008-01-07,SH600010,
2008-01-07,SH600011,6269278332.0
2008-01-07,SH600012,646340000.0
2008-01-07,SH600015,2478000000.0
2008-01-07,SH600016,6200930000.0
2008-01-07,SH600017,170238166.66666698
2008-01-07,SH600018,
2008-01-07,SH600019,14423330000.0
2008-01-07,SH600020,
2008-01-07,SH600021,
2008-01-07,SH600022,1728817919.9999998
2008-01-07,SH600026,4574082500.0
2008-01-07,SH600027,1163967090.64983
2008-01-07,SH600028,63611580000.0
2008-01-07,SH600029,1993436728.0
2008-01-07,SH600030,11289730000.0
2008-01-07,SH600031,1746635612.0
2008-01-07,SH600033,
2008-01-07,SH600035,
2008-01-07,SH600036,13779500000.0
2008-01-07,SH600037,424950229.0
2008-01-07,SH600038,
2008-01-07,SH600039,
2008-01-07,SH600048,1287840000.0
2008-01-07,SH600050,4623598584.94915
2008-01-07,SH600051,
2008-01-07,SH600052,
2008-01-07,SH600053,
2008-01-07,SH600054,183065828.571429
2008-01-07,SH600055,
2008-01-07,SH600056,
2008-01-07,SH600057,
2008-01-07,SH600058,
2008-01-07,SH600059,
2008-01-07,SH600060,
2008-01-07,SH600061,
2008-01-07,SH600062,
2008-01-07,SH600063,
2008-01-07,SH600064,
2008-01-07,SH600066,307948887.727273
2008-01-07,SH600067,
2008-01-07,SH600068,
2008-01-07,SH600069,
2008-01-07,SH600070,
2008-01-07,SH600071,
2008-01-07,SH600072,
2008-01-07,SH600073,
2008-01-07,SH600074,
2008-01-07,SH600075,
2008-01-07,SH600076,
2008-01-07,SH600077,
2008-01-07,SH600078,
2008-01-07,SH600079,
2008-01-07,SH600080,
2008-01-07,SH600081,
2008-01-07,SH600082,
2008-01-07,SH600083,
2008-01-07,SH600084,
2008-01-07,SH600085,268509935.230769
2008-01-07,SH600086,
2008-01-07,SH600087,338590331.0
2008-01-07,SH600088,
2008-01-07,SH600089,411416963.00000006
2008-01-07,SH600090,
2008-01-07,SH600091,
2008-01-07,SH600093,
2008-01-07,SH600094,
2008-01-07,SH600095,
2008-01-07,SH600096,636945191.75
2008-01-07,SH600097,
2008-01-07,SH600098,
2008-01-07,SH600099,
2008-01-07,SH600100,407386606.0
2008-01-07,SH600101,
2008-01-07,SH600102,
2008-01-07,SH600103,
2008-01-07,SH600104,5308960000.0
2008-01-07,SH600105,
2008-01-07,SH600106,
2008-01-07,SH600107,
2008-01-07,SH600108,
2008-01-07,SH600109,
2008-01-07,SH600110,
2008-01-07,SH600111,290626666.666667
2008-01-07,SH600112,
2008-01-07,SH600113,
2008-01-07,SH600114,
2008-01-07,SH600115,
2008-01-07,SH600116,
2008-01-07,SH600117,
2008-01-07,SH600118,93934855.0
2008-01-07,SH600119,
2008-01-07,SH600120,
2008-01-07,SH600121,
2008-01-07,SH600122,
2008-01-07,SH600123,573207678.6666671
2008-01-07,SH600125,266700000.0
2008-01-07,SH600126,
2008-01-07,SH600127,
2008-01-07,SH600128,
2008-01-07,SH600129,
2008-01-07,SH600130,
2008-01-07,SH600131,
2008-01-07,SH600132,
2008-01-07,SH600133,
2008-01-07,SH600135,
2008-01-07,SH600136,
2008-01-07,SH600137,
2008-01-07,SH600138,172911511.11111104
2008-01-07,SH600139,
2008-01-07,SH600141,
2008-01-07,SH600143,449162743.0
2008-01-07,SH600145,
2008-01-07,SH600146,
2008-01-07,SH600148,
2008-01-07,SH600149,
2008-01-07,SH600150,3274466621.0
2008-01-07,SH600151,
2008-01-07,SH600152,
2008-01-07,SH600153,
2008-01-07,SH600155,
2008-01-07,SH600156,
2008-01-07,SH600157,
2008-01-07,SH600158,
2008-01-07,SH600159,
2008-01-07,SH600160,
2008-01-07,SH600161,102352000.0
2008-01-07,SH600162,
2008-01-07,SH600163,
2008-01-07,SH600165,
2008-01-07,SH600166,
2008-01-07,SH600167,
2008-01-07,SH600168,
2008-01-07,SH600169,271303056.8
2008-01-07,SH600170,302685496.0
2008-01-07,SH600171,
2008-01-07,SH600172,
2008-01-07,SH600173,
2008-01-07,SH600175,
2008-01-07,SH600176,
2008-01-07,SH600177,2030680000.0
2008-01-07,SH600178,
2008-01-07,SH600179,
2008-01-07,SH600180,
2008-01-07,SH600182,
2008-01-07,SH600183,478373804.0
2008-01-07,SH600184,
2008-01-07,SH600185,
2008-01-07,SH600186,
2008-01-07,SH600187,
2008-01-07,SH600188,2568932687.75
2008-01-07,SH600189,
2008-01-07,SH600190,
2008-01-07,SH600191,
2008-01-07,SH600192,
2008-01-07,SH600193,
2008-01-07,SH600195,187442333.33333305
2008-01-07,SH600196,457206897.0
2008-01-07,SH600197,
2008-01-07,SH600198,
2008-01-07,SH600199,
2008-01-07,SH600200,
2008-01-07,SH600201,
2008-01-07,SH600202,183171111.11111104
2008-01-07,SH600203,
2008-01-07,SH600206,63262627.2228187
2008-01-07,SH600207,
2008-01-07,SH600208,
2008-01-07,SH600209,
2008-01-07,SH600210,
2008-01-07,SH600211,
2008-01-07,SH600212,
2008-01-07,SH600213,
2008-01-07,SH600215,
2008-01-07,SH600216,
2008-01-07,SH600217,
2008-01-07,SH600218,
2008-01-07,SH600219,1193070000.0
2008-01-07,SH600220,
2008-01-07,SH600221,
2008-01-07,SH600222,
2008-01-07,SH600223,
2008-01-07,SH600225,
2008-01-07,SH600226,
2008-01-07,SH600227,
2008-01-07,SH600228,
2008-01-07,SH600229,
2008-01-07,SH600230,
2008-01-07,SH600231,
2008-01-07,SH600232,
2008-01-07,SH600233,
2008-01-07,SH600234,
2008-01-07,SH600235,
2008-01-07,SH600236,487000132.0
2008-01-07,SH600237,
2008-01-07,SH600238,
2008-01-07,SH600239,
2008-01-07,SH600240,
2008-01-07,SH600241,
2008-01-07,SH600242,
2008-01-07,SH600243,
2008-01-07,SH600246,
2008-01-07,SH600247,
2008-01-07,SH600248,
2008-01-07,SH600249,
2008-01-07,SH600250,
2008-01-07,SH600251,
2008-01-07,SH600252,
2008-01-07,SH600253,
2008-01-07,SH600255,
2008-01-07,SH600256,
2008-01-07,SH600257,
2008-01-07,SH600258,114488180.952381
2008-01-07,SH600259,
2008-01-07,SH600260,
2008-01-07,SH600261,
2008-01-07,SH600262,
2008-01-07,SH600263,
2008-01-07,SH600265,
2008-01-07,SH600266,400763750.0
2008-01-07,SH600267,139621858.33333302
2008-01-07,SH600268,
2008-01-07,SH600269,1024550000.0
2008-01-07,SH600270,465745694.526316
2008-01-07,SH600271,450028480.0
2008-01-07,SH600272,
2008-01-07,SH600273,
2008-01-07,SH600275,
2008-01-07,SH600276,354833560.0
2008-01-07,SH600277,
2008-01-07,SH600278,
2008-01-07,SH600279,
2008-01-07,SH600280,
2008-01-07,SH600281,
2008-01-07,SH600282,
2008-01-07,SH600283,
2008-01-07,SH600284,
2008-01-07,SH600285,
2008-01-07,SH600287,
2008-01-07,SH600288,
2008-01-07,SH600289,
2008-01-07,SH600290,
2008-01-07,SH600291,
2008-01-07,SH600292,
2008-01-07,SH600293,
2008-01-07,SH600295,
2008-01-07,SH600297,
2008-01-07,SH600298,118069541.176471
2008-01-07,SH600299,481293295.82352895
2008-01-07,SH600300,
2008-01-07,SH600301,
2008-01-07,SH600302,
2008-01-07,SH600303,
2008-01-07,SH600305,
2008-01-07,SH600306,
2008-01-07,SH600307,
2008-01-07,SH600308,552123423.264688
2008-01-07,SH600309,1598100000.0
2008-01-07,SH600310,
2008-01-07,SH600311,
2008-01-07,SH600312,207127007.709286
2008-01-07,SH600313,
2008-01-07,SH600315,
2008-01-07,SH600316,
2008-01-07,SH600317,193681000.00000003
2008-01-07,SH600318,
2008-01-07,SH600319,
2008-01-07,SH600320,2081824921.0
2008-01-07,SH600321,
2008-01-07,SH600322,
2008-01-07,SH600323,
2008-01-07,SH600325,316055829.411765
2008-01-07,SH600326,
2008-01-07,SH600327,
2008-01-07,SH600328,
2008-01-07,SH600329,
2008-01-07,SH600330,134038950.0
2008-01-07,SH600331,850586171.428571
2008-01-07,SH600332,299884464.516129
2008-01-07,SH600333,
2008-01-07,SH600335,
2008-01-07,SH600336,
2008-01-07,SH600337,
2008-01-07,SH600338,
2008-01-07,SH600339,
2008-01-07,SH600340,
2008-01-07,SH600343,
2008-01-07,SH600345,
2008-01-07,SH600346,
2008-01-07,SH600348,578779600.0
2008-01-07,SH600350,1099010000.0
2008-01-07,SH600351,
2008-01-07,SH600352,381212727.0
2008-01-07,SH600353,
2008-01-07,SH600354,
2008-01-07,SH600355,
2008-01-07,SH600356,
2008-01-07,SH600357,
2008-01-07,SH600358,
2008-01-07,SH600359,
2008-01-07,SH600360,162356000.0
2008-01-07,SH600361,213017012.0
2008-01-07,SH600362,4679010000.0
2008-01-07,SH600363,
2008-01-07,SH600365,
2008-01-07,SH600366,
2008-01-07,SH600367,
2008-01-07,SH600368,
2008-01-07,SH600369,
2008-01-07,SH600370,
2008-01-07,SH600371,
2008-01-07,SH600372,
2008-01-07,SH600373,
2008-01-07,SH600375,
2008-01-07,SH600376,
2008-01-07,SH600377,
2008-01-07,SH600378,
2008-01-07,SH600379,
2008-01-07,SH600380,
2008-01-07,SH600381,
2008-01-07,SH600382,
2008-01-07,SH600383,810200000.0
2008-01-07,SH600385,
2008-01-07,SH600386,
2008-01-07,SH600387,
2008-01-07,SH600388,
2008-01-07,SH600389,
2008-01-07,SH600390,
2008-01-07,SH600391,63246993.846153796
2008-01-07,SH600392,
2008-01-07,SH600393,
2008-01-07,SH600395,
2008-01-07,SH600396,160416280.0
2008-01-07,SH600397,
2008-01-07,SH600398,
2008-01-07,SH600399,
2008-01-07,SH600400,
2008-01-07,SH600401,
2008-01-07,SH600403,
2008-01-07,SH600405,
2008-01-07,SH600406,136456773.0
2008-01-07,SH600408,
2008-01-07,SH600409,
2008-01-07,SH600410,186837180.0
2008-01-07,SH600415,
2008-01-07,SH600416,
2008-01-07,SH600418,411411082.285714
2008-01-07,SH600419,
2008-01-07,SH600420,
2008-01-07,SH600421,
2008-01-07,SH600422,
2008-01-07,SH600423,
2008-01-07,SH600425,
2008-01-07,SH600426,336131017.0
2008-01-07,SH600428,814430640.0
2008-01-07,SH600429,
2008-01-07,SH600432,
2008-01-07,SH600433,
2008-01-07,SH600435,
2008-01-07,SH600436,98576391.25
2008-01-07,SH600438,181350740.74074095
2008-01-07,SH600439,181492211.00000003
2008-01-07,SH600444,
2008-01-07,SH600446,
2008-01-07,SH600448,
2008-01-07,SH600449,
2008-01-07,SH600452,
2008-01-07,SH600455,
2008-01-07,SH600456,551322527.272727
2008-01-07,SH600458,
2008-01-07,SH600459,
2008-01-07,SH600460,103428833.333333
2008-01-07,SH600461,
2008-01-07,SH600462,
2008-01-07,SH600463,
2008-01-07,SH600466,
2008-01-07,SH600467,186183450.0
2008-01-07,SH600468,
2008-01-07,SH600469,
2008-01-07,SH600470,
2008-01-07,SH600472,
2008-01-07,SH600475,
2008-01-07,SH600476,
2008-01-07,SH600477,
2008-01-07,SH600478,
2008-01-07,SH600479,
2008-01-07,SH600480,
2008-01-07,SH600481,
2008-01-07,SH600482,
2008-01-07,SH600483,
2008-01-07,SH600485,
2008-01-07,SH600486,
2008-01-07,SH600487,87167855.0
2008-01-07,SH600488,
2008-01-07,SH600489,254588736.0
2008-01-07,SH600490,
2008-01-07,SH600491,
2008-01-07,SH600493,
2008-01-07,SH600495,52555652.173913
2008-01-07,SH600496,
2008-01-07,SH600497,1345172579.0
2008-01-07,SH600498,108855000.0
2008-01-07,SH600499,
2008-01-07,SH600500,
2008-01-07,SH600501,
2008-01-07,SH600502,
2008-01-07,SH600503,
2008-01-07,SH600505,
2008-01-07,SH600506,
2008-01-07,SH600507,
2008-01-07,SH600508,
2008-01-07,SH600509,
2008-01-07,SH600510,
2008-01-07,SH600511,134912941.93548402
2008-01-07,SH600512,
2008-01-07,SH600513,
2008-01-07,SH600515,
2008-01-07,SH600516,
2008-01-07,SH600517,167545655.17241398
2008-01-07,SH600518,
2008-01-07,SH600519,2292110000.0
2008-01-07,SH600520,
2008-01-07,SH600521,136071427.0
2008-01-07,SH600522,84951692.3076923
2008-01-07,SH600523,
2008-01-07,SH600525,
2008-01-07,SH600526,
2008-01-07,SH600527,85863421.0
2008-01-07,SH600528,419324444.444444
2008-01-07,SH600529,
2008-01-07,SH600530,
2008-01-07,SH600531,
2008-01-07,SH600532,
2008-01-07,SH600533,
2008-01-07,SH600535,204102279.00000003
2008-01-07,SH600536,
2008-01-07,SH600537,
2008-01-07,SH600538,
2008-01-07,SH600539,
2008-01-07,SH600540,
2008-01-07,SH600543,
2008-01-07,SH600545,
2008-01-07,SH600546,
2008-01-07,SH600547,220374056.0
2008-01-07,SH600548,765190000.0
2008-01-07,SH600549,216652444.444444
2008-01-07,SH600550,414900000.0
2008-01-07,SH600551,
2008-01-07,SH600552,
2008-01-07,SH600553,
2008-01-07,SH600555,
2008-01-07,SH600556,
2008-01-07,SH600557,97077028.0
2008-01-07,SH600558,
2008-01-07,SH600559,
2008-01-07,SH600560,
2008-01-07,SH600561,
2008-01-07,SH600562,
2008-01-07,SH600563,136494573.33333302
2008-01-07,SH600565,
2008-01-07,SH600566,
2008-01-07,SH600567,
